year,month,day,doc,bay,region,latitude,longitude,TL_mm
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2292,-160.5518,38
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,38
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,38
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,38
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,38
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,38
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,38
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,38
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,38
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,38
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,38
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,38
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,38
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,38
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,38
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,38
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,38
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,38
2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,38
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,38
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,38
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,38
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,38
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,38
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,38
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,39
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,39
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,39
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,39
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,39
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,39
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,39
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,39
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,39
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,39
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,39
2023,July,24,205,Sand Point,Shumagin Islands,55.3203,-160.5207,39
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,39
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,39
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,39
2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,39
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,39
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,39
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,39
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,39
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,39
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,39
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2292,-160.5518,39
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,39
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,39
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,39
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,39
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,39
2021,July,5,186,Agripina Bay,Agripina Bay,57.1133,-156.4794,39
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,39
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,39
2021,July,5,186,Agripina Bay,Agripina Bay,57.1045,-156.4714,39
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,39
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,39
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,39
2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,39
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,39
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,39
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,39
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,39
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,40
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,40
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,40
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,40
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,40
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,40
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,40
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,40
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,40
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,40
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,40
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,40
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,40
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,40
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,40
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,40
2022,July,19,200,Sand Point,Shumagin Islands,55.3204,-160.5201,40
2022,July,19,200,Sand Point,Shumagin Islands,55.3201,-160.524,40
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,40
2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,40
2021,July,17,198,Sand Point,Shumagin Islands,55.3204,-160.5202,40
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2308,-160.5677,40
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,40
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,40
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,40
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,40
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,40
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,40
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,40
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,40
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,40
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,40
2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,40
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,40
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,40
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,40
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,40
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2292,-160.5518,40
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,40
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,40
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,40
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,40
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,40
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,40
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,40
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,40
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,40
2019,July,7,188,Agripina Bay,Agripina Bay,57.105,-156.4581,40
2019,July,7,188,Agripina Bay,Agripina Bay,57.1071,-156.4564,40
2020,July,6,188,Agripina Bay,Agripina Bay,57.1092,-156.4602,40
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,40
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,40
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,40
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,40
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,40
2021,July,5,186,Agripina Bay,Agripina Bay,57.1133,-156.4794,40
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,40
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,40
2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,40
2022,July,4,185,Agripina Bay,Agripina Bay,57.1093,-156.4602,40
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,40
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,41
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,41
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,41
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,41
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,41
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,41
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,41
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,41
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,41
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,41
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,41
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,41
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,41
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,41
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,41
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,41
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,41
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,41
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,41
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,41
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,41
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,41
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,41
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0686,-160.1128,41
2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,41
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,41
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,41
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,41
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,41
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1132,-156.4796,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,41
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,41
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,41
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,41
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,41
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,41
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,41
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,41
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,41
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,41
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,41
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,41
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,41
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,41
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,41
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,41
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,41
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,41
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,41
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,41
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,41
2021,July,5,186,Agripina Bay,Agripina Bay,57.1133,-156.4794,41
2021,July,5,186,Agripina Bay,Agripina Bay,57.1133,-156.4794,41
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,41
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,41
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,41
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,41
2022,July,4,185,Agripina Bay,Agripina Bay,57.1132,-156.4796,41
2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,41
2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,41
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,41
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,41
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,41
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.6348,41
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,41
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,41
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,41
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,41
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,41
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,42
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,42
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,42
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,42
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,42
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,42
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,42
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,42
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,42
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,42
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,42
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,42
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,42
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,42
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,42
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,42
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,42
2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,42
2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,42
2021,July,17,198,Sand Point,Shumagin Islands,55.3204,-160.5202,42
2021,July,17,198,Sand Point,Shumagin Islands,55.3204,-160.5202,42
2021,July,17,198,Sand Point,Shumagin Islands,55.3204,-160.5202,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,42
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,42
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,42
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,42
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,42
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,42
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,42
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,42
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,42
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2292,-160.5518,42
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2292,-160.5518,42
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2311,-160.5681,42
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,42
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,42
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,42
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,42
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,42
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,42
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,42
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,42
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,42
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,42
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,42
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,42
